name,lat,lon
入善町,36.933557,137.50219099999998
朝日町,36.946309,137.559958
石川県,36.594652,136.625725
金沢市,36.560944,136.65676299999998
七尾市,37.04314,136.967326
小松市,36.408595,136.44564599999998
輪島市,37.390541999999996,136.899148
珠洲市,37.436408,137.26033600000002
加賀市,36.302802,136.314941
羽咋市,36.893682,136.77899
かほく市,36.719954,136.706615
白山市,36.514421,136.565522
能美市,36.446902,136.554183
野々市市,36.5199,136.609399
川北町,36.468843,136.54197
津幡町,36.66871,136.728336
内灘町,36.653459999999995,136.645039
志賀町,37.006278,136.778068
宝達志水町,36.862742,136.797629
中能登町,36.988894,136.901529
穴水町,37.231004999999996,136.912432
能登町,37.306532000000004,137.150074
福井県,36.065244,136.221791
福井市,36.064189,136.219374
敦賀市,35.645325,136.055546
小浜市,35.495587,135.746658
大野市,35.980509999999995,136.487599
勝山市,36.060864,136.500653
鯖江市,35.956590999999996,136.184493
あわら市,36.211465000000004,136.229074
越前市,35.903403999999995,136.169024
坂井市,36.166816,136.231704
永平寺町,36.092248,136.298785
池田町,35.890325,136.344173
南越前町,35.83508,136.194496
越前町,35.974166,136.129775
美浜町,35.600607000000004,135.94061499999998
高浜町,35.487904,135.54596899999999
おおい町,35.481142999999996,135.617862
若狭町,35.548946,135.908201
山梨県,35.663934999999995,138.568379
甲府市,35.662025,138.56825
富士吉田市,35.487407,138.808029
都留市,35.550791,138.905767
山梨市,35.693341,138.687344
大月市,35.610562,138.940011
韮崎市,35.708816,138.44630700000002
南アルプス市,35.608358,138.465057
北杜市,35.776070000000004,138.4235
甲斐市,35.660712,138.515829
笛吹市,35.647187,138.639847
上野原市,35.631285999999996,139.109437
甲州市,35.704285999999996,138.729424
中央市,35.599637,138.517275
市川三郷町,35.565377000000005,138.50221100000002
早川町,35.41263,138.363155
身延町,35.467819,138.44255
南部町,35.242282,138.486692
富士川町,35.561197,138.461308
昭和町,35.627967,138.535106
道志村,35.528129,139.03348400000002
西桂町,35.524153999999996,138.846969
忍野村,35.460106,138.847775
山中湖村,35.410641,138.860941
鳴沢村,35.481378,138.706623
富士河口湖町,35.501127000000004,138.76506
小菅村,35.760293,138.94028600000001
丹波山村,35.789735,138.922259
長野県,36.651309999999995,138.18099099999998
長野市,36.648533,138.19429499999998
松本市,36.237907,137.971994
上田市,36.40195,138.249074
岡谷市,36.066931,138.049384
飯田市,35.514717,137.82183799999999
諏訪市,36.039158,138.114017
須坂市,36.651175,138.306783
小諸市,36.326852,138.426036
伊那市,35.82743,137.953982
駒ヶ根市,35.72883,137.933932
中野市,36.742027,138.369497
大町市,36.502925,137.850944
飯山市,36.851652,138.365522
茅野市,35.995498,138.158765
塩尻市,36.11495,137.95361200000002
佐久市,36.248779,138.477005
千曲市,36.533821,138.119947
東御市,36.359401,138.33043
安曇野市,36.303933,137.905755
小海町,36.095040999999995,138.48363899999998
川上村,35.975423,138.57828500000002
南牧村,36.020888,138.492151
南相木村,36.036101,138.54691100000002
北相木村,36.059191,138.5512
佐久穂町,36.160984,138.483396
軽井沢町,36.348382,138.597046
御代田町,36.321244,138.508778
立科町,36.27205,138.31601899999998
青木村,36.369979,138.128614
長和町,36.256745,138.26863500000002
下諏訪町,36.069446,138.080155
富士見町,35.914592999999996,138.24076200000002
原村,35.96435,138.21741799999998
辰野町,35.982412,137.98758600000002
箕輪町,35.915003000000006,137.98195
飯島町,35.676614,137.920352
南箕輪村,35.872903,137.97502
中川村,35.634536,137.94596299999998
宮田村,35.76891,137.94429
松川町,35.597235999999995,137.909716
高森町,35.551491,137.87847
阿南町,35.323629,137.81618
阿智村,35.443835,137.74740400000002
平谷村,35.323352,137.630186
根羽村,35.253102,137.581202
下條村,35.397341,137.78595900000002
売木村,35.271159999999995,137.711107
天龍村,35.276357,137.854289
泰阜村,35.377306,137.84583700000002
喬木村,35.513829,137.87386
豊丘村,35.551435999999995,137.895774
大鹿村,35.578047,138.034597
上松町,35.784012,137.694146
南木曽町,35.603644,137.608913
木祖村,35.936355999999996,137.783159
王滝村,35.809339,137.55113300000002
大桑村,35.682858,137.664959
木曽町,35.842061,137.691334
麻績村,36.456161,138.045175
生坂村,36.425242,137.927571
山形村,36.168057,137.878935
朝日村,36.123585999999996,137.86623
筑北村,36.402762,138.011764
池田町,36.421271000000004,137.87463799999998
松川村,36.424113,137.85455
白馬村,36.698266,137.862105
小谷村,36.779064,137.908322
坂城町,36.461831,138.180134
小布施町,36.697725,138.312171
高山村,36.679784000000005,138.36316599999998
山ノ内町,36.744611,138.41260400000002
木島平村,36.858486,138.406712
野沢温泉村,36.922812,138.44056799999998
信濃町,36.80632,138.207041
小川村,36.617001,137.974541
飯綱町,36.754938,138.235622
栄村,36.987503000000004,138.577416
岐阜県,35.391199,136.72216799999998
岐阜市,35.423362,136.76080100000001
大垣市,35.359367,136.612847
高山市,36.145926,137.252289
多治見市,35.332744,137.132074
関市,35.495774,136.917895
中津川市,35.487545000000004,137.50062
美濃市,35.544739,136.907451
瑞浪市,35.361801,137.254478
羽島市,35.319956,136.703311
恵那市,35.449264,137.412858
美濃加茂市,35.440701000000004,137.016386
土岐市,35.352494,137.183291
各務原市,35.39881,136.84854199999998
可児市,35.425953,137.061022
山県市,35.506045,136.781296
瑞穂市,35.391837,136.69089499999998
飛騨市,36.238191,137.186128
本巣市,35.483046,136.678798
郡上市,35.748608000000004,136.964382
下呂市,35.805887,137.244186
海津市,35.220578,136.63657
岐南町,35.389616,136.782771
笠松町,35.367201,136.763247
養老町,35.308288,136.56143799999998
垂井町,35.370225,136.527024
関ケ原町,35.361531,136.46958700000002
神戸町,35.417471,136.608625
輪之内町,35.285043,136.637457
安八町,35.335398,136.665425
揖斐川町,35.486905,136.568044
大野町,35.470658,136.627621
池田町,35.442245,136.573017
北方町,35.435676,136.6844
坂祝町,35.426728000000004,136.985333
富加町,35.484777,136.979612
川辺町,35.486531,137.070574
七宗町,35.543748,137.119902
八百津町,35.476007,137.141652
白川町,35.582106,137.188365
東白川村,35.642519,137.323795
御嵩町,35.4344,137.130709
白川村,36.27093,136.89855
静岡県,34.976906,138.383023
静岡市,34.975045,138.383717
静岡市葵区,34.975045,138.383717
静岡市駿河区,34.960848999999996,138.40428300000002
静岡市清水区,35.015654,138.48968
浜松市,34.710837,137.72675900000002
浜松市中区,34.710837,137.72675900000002
浜松市東区,34.741325,137.791772
浜松市西区,34.69271,137.645317
浜松市南区,34.667333,137.7523
浜松市北区,34.806193,137.651023
浜松市浜北区,34.791628,137.78328100000002
浜松市天竜区,34.872643,137.816283
沼津市,35.095622999999996,138.863475
熱海市,35.096073,139.071651
三島市,35.118483000000005,138.91863600000002
富士宮市,35.222159000000005,138.621329
伊東市,34.965756,139.10193
島田市,34.836308,138.17604599999999
富士市,35.161362,138.676352
磐田市,34.717897,137.851496
焼津市,34.867056,138.323169
掛川市,34.768675,137.998516
藤枝市,34.867444,138.25776100000002
御殿場市,35.308709,138.93488100000002
袋井市,34.750229,137.924849
下田市,34.679497,138.94536499999998
裾野市,35.173976,138.906748
湖西市,34.718551,137.531723
伊豆市,34.976555,138.946831
御前崎市,34.638053,138.128057
菊川市,34.757646,138.084198
伊豆の国市,35.027771,138.928971
牧之原市,34.739959000000006,138.224707
東伊豆町,34.772769,139.041247
河津町,34.757073999999996,138.987474
南伊豆町,34.651089,138.858533
松崎町,34.752933,138.778737
西伊豆町,34.771682,138.775264
函南町,35.089055,138.953205
清水町,35.099095,138.902861
長泉町,35.137786,138.897083
小山町,35.360093,138.987345
吉田町,34.7709,138.252012
川根本町,35.046919,138.08169099999998
森町,34.835578999999996,137.92718
愛知県,35.180198,136.906739
名古屋市,35.181754,136.906489
名古屋市千種区,35.166453000000004,136.946403
名古屋市東区,35.179311,136.926071
名古屋市北区,35.194140999999995,136.911683
名古屋市西区,35.189309,136.89014699999998
名古屋市中村区,35.168699,136.872965
名古屋市中区,35.168673,136.910323
名古屋市昭和区,35.150203999999995,136.934044
名古屋市瑞穂区,35.131651,136.934933
名古屋市熱田区,35.128537,136.91023
名古屋市中川区,35.141591,136.85507900000002
名古屋市港区,35.107763,136.885605
名古屋市南区,35.095009999999995,136.931299
名古屋市守山区,35.203282,136.97653799999998
名古屋市緑区,35.070796,136.95232
名古屋市名東区,35.175897,137.010147
名古屋市天白区,35.12232,136.975846
豊橋市,34.769207,137.39151
岡崎市,34.954845,137.173023
一宮市,35.304126000000004,136.80246499999998
瀬戸市,35.223449,137.084082
半田市,34.892401,136.937827
春日井市,35.247496000000005,136.972176
豊川市,34.826811,137.375869
津島市,35.177112,136.741311
碧南市,34.884848,136.99365500000002
刈谷市,34.988946,137.002179
豊田市,35.083386,137.15641200000002
安城市,34.957840999999995,137.079616
西尾市,34.862491,137.06248300000001
蒲郡市,34.826389,137.21966
犬山市,35.378621,136.944144
常滑市,34.886567,136.832422
江南市,35.332125,136.870875
小牧市,35.290324,136.910908
稲沢市,35.248049,136.780304
新城市,34.899251,137.498495
東海市,35.022995,136.90238200000002
大府市,35.012246999999995,136.96318200000002
知多市,34.996635,136.864583
知立市,35.001279,137.050646
尾張旭市,35.216504,137.035282
高浜市,34.927593,136.987626
岩倉市,35.279936,136.871433
豊明市,35.053774,137.012789
日進市,35.131987,137.039423
田原市,34.669011,137.263529
愛西市,35.153009999999995,136.728508
清須市,35.199833,136.85288300000002
北名古屋市,35.245579,136.865963
弥富市,35.110003000000006,136.724704
みよし市,35.089771,137.074503
あま市,35.200526,136.78358400000002
長久手市,35.184092,137.048642
東郷町,35.096796999999995,137.052588
豊山町,35.250801,136.912125
大口町,35.332429,136.90778899999998
扶桑町,35.359235,136.913102
大治町,35.175419,136.82069199999998
蟹江町,35.132397,136.786854
飛島村,35.0788,136.7913
阿久比町,34.932590999999995,136.915607
東浦町,34.977113,136.965654
南知多町,34.715196999999996,136.929833
美浜町,34.778939,136.908195
武豊町,34.851264,136.914859
幸田町,34.864577000000004,137.165666
設楽町,35.097237,137.571438
東栄町,35.07693,137.697833
豊根村,35.146451,137.719719
三重県,34.730268,136.508594
津市,34.718576,136.505511
四日市市,34.965051,136.62438500000002
伊勢市,34.487442,136.70933300000002
松阪市,34.578009,136.527487
桑名市,35.062152000000005,136.683822
鈴鹿市,34.882084000000006,136.58408400000002
名張市,34.627548,136.108334
尾鷲市,34.070807,136.19102900000001
亀山市,34.855752,136.451598
鳥羽市,34.481279,136.843517
熊野市,33.888548,136.10020600000001
いなべ市,35.115701,136.561498
志摩市,34.328144,136.82969599999998
伊賀市,34.76859,136.12991
木曽岬町,35.075819,136.731067
東員町,35.074176,136.583636
菰野町,35.020164,136.50768300000001
朝日町,35.034126,136.66438
川越町,35.026794,136.670907
多気町,34.496075,136.546154
明和町,34.547709000000005,136.623479
大台町,34.393454,136.40858799999998
玉城町,34.490133,136.630924
度会町,34.43959,136.62135800000001
大紀町,34.358033,136.415947
南伊勢町,34.351901,136.703978
紀北町,34.109218,136.23138400000002
御浜町,33.814305,136.048766
紀宝町,33.733839,136.009609
滋賀県,35.004394,135.868292
大津市,35.017754,135.85471
彦根市,35.274344,136.25975
長浜市,35.380595,136.278249
近江八幡市,35.128327,136.0981
草津市,35.01295,135.959949
守山市,35.058861,135.99444499999998
栗東市,35.021561,135.99811200000002
甲賀市,34.966069,136.167153
野洲市,35.067417,136.025859
湖南市,35.004090999999995,136.084853
高島市,35.352996000000005,136.036385
東近江市,35.112691,136.20783899999998
米原市,35.31534,136.283996
日野町,35.018029,136.24618700000002
竜王町,35.060725,136.124515
愛荘町,35.168797,136.212339
豊郷町,35.200407,136.229949
甲良町,35.204240999999996,136.261391
多賀町,35.221989,136.292276
京都府,35.021279,135.755635
京都市,35.011641,135.76819
京都市北区,35.040972,135.754247
京都市上京区,35.029592,135.75663899999998
京都市左京区,35.048569,135.778548
京都市中京区,35.01003,135.75141399999998
京都市東山区,34.996976000000004,135.776384
京都市下京区,34.987588,135.755498
京都市南区,34.976616,135.746526
京都市右京区,35.010191,135.716095
京都市伏見区,34.936033,135.76142099999998
京都市山科区,34.972369,135.81371299999998
京都市西京区,34.985003999999996,135.693308
福知山市,35.296658,135.12638
舞鶴市,35.474724,135.38613
綾部市,35.298966,135.25872900000002
宇治市,34.884432000000004,135.799771
宮津市,35.535437,135.19550800000002
亀岡市,35.013472,135.573734
城陽市,34.853047,135.77991200000002
向日市,34.948674,135.698279
長岡京市,34.926704,135.695418
八幡市,34.875544,135.70764
京田辺市,34.814467,135.76772
京丹後市,35.624176,135.06104399999998
南丹市,35.107423,135.470038
木津川市,34.736836,135.820827
大山崎町,34.90279,135.688502
久御山町,34.881349,135.73286000000002
井手町,34.798608,135.803244
宇治田原町,34.852686,135.856849
笠置町,34.760419,135.939483
和束町,34.795693,135.904958
精華町,34.760805,135.785913
南山城村,34.772725,135.99375600000002
京丹波町,35.164345000000004,135.42318799999998
伊根町,35.674890999999995,135.272634
与謝野町,35.565294,135.152872
大阪府,34.686394,135.519994
大阪市,34.693837,135.502135
大阪市都島区,34.701337,135.528105
大阪市福島区,34.691448,135.47263700000002
大阪市此花区,34.683032,135.452222
大阪市西区,34.676283000000005,135.486025
大阪市港区,34.66384,135.460722
大阪市大正区,34.650231,135.472722
大阪市天王寺区,34.657814,135.519523
大阪市浪速区,34.659464,135.499291
大阪市西淀川区,34.711334,135.456083
大阪市東淀川区,34.741221,135.529437
大阪市東成区,34.670035,135.541187
大阪市生野区,34.653537,135.534577
大阪市旭区,34.721307,135.54426899999999
大阪市城東区,34.703199,135.544812
大阪市阿倍野区,34.638705,135.51857900000002
大阪市住吉区,34.603671999999996,135.50063600000001
大阪市東住吉区,34.622012,135.5268
大阪市西成区,34.634901,135.494311
大阪市淀川区,34.721024,135.486712
大阪市鶴見区,34.704392999999996,135.57421100000002
大阪市住之江区,34.609513,135.48275
大阪市平野区,34.621231,135.546309
大阪市北区,34.705475,135.510078
大阪市中央区,34.681172,135.509801
堺市,34.573684,135.482861
堺市堺区,34.573684,135.482861
堺市中区,34.528228999999996,135.498854
堺市東区,34.538384,135.5364
堺市西区,34.534695,135.463896
堺市南区,34.486523,135.490506
堺市北区,34.565508,135.517114
堺市美原区,34.538716,135.560744
岸和田市,34.460361,135.37106799999998
豊中市,34.781242999999996,135.469913
池田市,34.821599,135.428472
吹田市,34.759413,135.516826
泉大津市,34.504329,135.41034199999999
高槻市,34.846016999999996,135.617288
貝塚市,34.437642,135.35851399999999
守口市,34.735811,135.561724
枚方市,34.814493,135.65084099999999
茨木市,34.816352,135.568515
八尾市,34.626847,135.600877
泉佐野市,34.406783000000004,135.327352
富田林市,34.499194,135.597158
寝屋川市,34.766137,135.628066
河内長野市,34.458186,135.563937
松原市,34.577906,135.55174399999999
大東市,34.712004,135.623373
和泉市,34.483554,135.423618
箕面市,34.82696,135.47046799999998
柏原市,34.579269000000004,135.628654
羽曳野市,34.557882,135.606212
門真市,34.739334,135.58759799999999
摂津市,34.777079,135.562072
高石市,34.520661,135.44233799999998
藤井寺市,34.574574,135.59743400000002
東大阪市,34.679472,135.60089299999999
泉南市,34.365899,135.273494
四條畷市,34.740111999999996,135.63948200000002
交野市,34.787968,135.680033
大阪狭山市,34.503609000000004,135.55555
阪南市,34.359538,135.239609
島本町,34.88393,135.662811
豊能町,34.918981,135.49402
能勢町,34.972446999999995,135.414221
忠岡町,34.486914,135.401204
熊取町,34.401257,135.356042
田尻町,34.393729,135.29115900000002
岬町,34.316874,135.142256
太子町,34.518581,135.647986
河南町,34.491611999999996,135.62973799999997
千早赤阪村,34.464531,135.6226
兵庫県,34.691303999999995,135.182995
神戸市,34.69011,135.19546599999998
神戸市東灘区,34.720136,135.265571
神戸市灘区,34.712362,135.239351
神戸市兵庫区,34.680528,135.165302
神戸市長田区,34.665418,135.150859
神戸市須磨区,34.658588,135.133724
神戸市垂水区,34.630643,135.056979
神戸市北区,34.727216999999996,135.144442
神戸市中央区,34.695082,135.197799
神戸市西区,34.683164,134.981596
姫路市,34.815368,134.685485
尼崎市,34.733359,135.40639199999998
明石市,34.643085,134.997512
西宮市,34.737829,135.341897
洲本市,34.342534,134.895611
芦屋市,34.726913,135.30428899999998
伊丹市,34.784242,135.400808
相生市,34.803616999999996,134.468147
豊岡市,35.544486,134.820095
加古川市,34.756755,134.841241
赤穂市,34.754898,134.390267
西脇市,34.993355,134.969344
宝塚市,34.799960999999996,135.360367
三木市,34.796707,134.99006599999998
高砂市,34.765904,134.79053000000002
川西市,34.830042,135.417111
小野市,34.853173,134.931543
三田市,34.889534999999995,135.225351
加西市,34.927858,134.84188600000002
篠山市,35.075741,135.21923700000002
養父市,35.40464,134.767493
丹波市,35.177144,135.035889
南あわじ市,34.294422,134.779869
朝来市,35.339676000000004,134.85307
淡路市,34.439819,134.91423799999998
宍粟市,35.004417,134.549466
加東市,34.917362,134.973484
たつの市,34.857918,134.545415
猪名川町,34.894981,135.376087
多可町,35.050126,134.923347
稲美町,34.748683,134.913597
播磨町,34.715215,134.868133
市川町,34.989434,134.763169
福崎町,34.950243,134.76017
神河町,35.06426,134.73939199999998
太子町,34.833281,134.57221299999998
上郡町,34.87358,134.35601699999998
佐用町,35.004287,134.355901
香美町,35.632186,134.629178
新温泉町,35.623444,134.449266
奈良県,34.685231,135.832883
奈良市,34.685064000000004,135.80483
大和高田市,34.514887,135.73645
大和郡山市,34.649345000000004,135.782777
天理市,34.596602000000004,135.83719
橿原市,34.509278,135.79255600000002
桜井市,34.518694,135.843191
五條市,34.352044,135.693735
御所市,34.463366,135.740201
生駒市,34.691924,135.700422
香芝市,34.541244,135.69900800000002
葛城市,34.489196,135.726507
宇陀市,34.528062,135.952722
山添村,34.681319,136.043894
平群町,34.629151,135.700617
三郷町,34.600126,135.695563
斑鳩町,34.608876,135.730643
安堵町,34.606571,135.756697
川西町,34.584324,135.774057
三宅町,34.573687,135.77314099999998
田原本町,34.556661,135.795028
曽爾村,34.510647,136.12458600000002
御杖村,34.487928000000004,136.165998
高取町,34.449508,135.793058
明日香村,34.471228,135.820583
上牧町,34.562686,135.71659
王寺町,34.594654999999996,135.706812
広陵町,34.542773,135.750921
河合町,34.578441999999995,135.736527
吉野町,34.396042,135.857637
大淀町,34.390653,135.789837
下市町,34.361073,135.791977
黒滝村,34.30919,135.85222199999998
天川村,34.241892,135.85530500000002
野迫川村,34.166232,135.632993
十津川村,33.988503,135.792481
下北山村,34.005086999999996,135.955244
上北山村,34.134295,136.000155
川上村,34.338246000000005,135.954325
東吉野村,34.403488,135.96821200000002
和歌山県,34.225994,135.16745
和歌山市,34.230411,135.17081000000002
海南市,34.155559999999994,135.20914199999999
橋本市,34.314658,135.605215
有田市,34.083012,135.12776200000002
御坊市,33.891397,135.152374
田辺市,33.728003,135.37769
新宮市,33.724121000000004,135.992493
紀の川市,34.269659999999995,135.362598
岩出市,34.2563,135.31118700000002
紀美野町,34.167033,135.308106
かつらぎ町,34.296298,135.50405800000001
九度山町,34.287244,135.56222
高野町,34.216167999999996,135.586552
湯浅町,34.029403,135.19044399999999
広川町,34.029993,135.17306399999998
有田川町,34.057463,135.216198
美浜町,33.893646999999994,135.13332
日高町,33.925643,135.140875
由良町,33.959306,135.118376
印南町,33.819617,135.222631
みなべ町,33.772413,135.321528
日高川町,33.911674,135.185982
白浜町,33.678175,135.348165
上富田町,33.69623,135.428908
すさみ町,33.550193,135.49670600000002
那智勝浦町,33.626077,135.940916
太地町,33.594053,135.94394499999999
古座川町,33.53192,135.814819
北山村,33.932068,135.969409
串本町,33.472536,135.781375
鳥取県,35.503704,134.238174
鳥取市,35.501037,134.235175
米子市,35.428084999999996,133.331006
倉吉市,35.430037,133.825602
境港市,35.539627,133.231594
岩美町,35.575809,134.33196999999998
若桜町,35.339725,134.401441
智頭町,35.26512,134.226571
八頭町,35.409048,134.250843
三朝町,35.408513,133.86248899999998
湯梨浜町,35.489892,133.864792
琴浦町,35.495333,133.692809
北栄町,35.490029,133.758469
日吉津村,35.440279,133.38053
大山町,35.510689,133.495934
南部町,35.340343,133.326704
伯耆町,35.385257,133.407389
日南町,35.163716,133.305776
日野町,35.240829999999995,133.44278
江府町,35.283159000000005,133.488553
島根県,35.472212,133.05053
松江市,35.468101000000004,133.04853
浜田市,34.899238000000004,132.079916
出雲市,35.367034999999994,132.754682
益田市,34.674978,131.842745
大田市,35.192209000000005,132.49962299999999
安来市,35.431611,133.250845
江津市,35.011395,132.220986
雲南市,35.307735,132.900317
奥出雲町,35.197465,133.00251200000002
飯南町,35.000035,132.713874
川本町,34.995242,132.495794
美郷町,35.076696000000005,132.591201
邑南町,34.893966,132.437803
津和野町,34.543665999999995,131.838445
吉賀町,34.353543,131.93508
海士町,36.096534999999996,133.096894
西ノ島町,36.093199,132.994347
知夫村,36.014181,133.03979099999998
隠岐の島町,36.209138,133.321897
岡山県,34.661759,133.93489399999999
岡山市,34.655093,133.91981299999998
岡山市北区,34.655093,133.91981299999998
岡山市中区,34.670837,133.943148
岡山市東区,34.651357,134.029498
岡山市南区,34.599768,133.919566
倉敷市,34.585041,133.772048
津山市,35.069328999999996,134.004376
玉野市,34.491945,133.945898
笠岡市,34.507077,133.507296
井原市,34.597708000000004,133.46376999999998
総社市,34.672837,133.746548
高梁市,34.79138,133.616749
新見市,34.977135,133.470287
備前市,34.745089,134.18809
瀬戸内市,34.664845,134.092823
赤磐市,34.755334999999995,134.018856
真庭市,35.075623,133.752708
美作市,35.008477,134.148725
浅口市,34.527879999999996,133.584901
和気町,34.802887,134.15756399999998
早島町,34.600652000000004,133.828348
里庄町,34.513715000000005,133.55687700000001
矢掛町,34.627621000000005,133.58712
新庄村,35.179449,133.567881
鏡野町,35.091825,133.933076
勝央町,35.041862,134.11611499999998
奈義町,35.123049,134.17758
西粟倉村,35.171325,134.336397
久米南町,34.929231,133.960828
美咲町,34.997892,133.958244
吉備中央町,34.862402,133.693797
広島県,34.396271,132.45936899999998
広島市,34.385216,132.45537
広島市中区,34.386188,132.455203
広島市東区,34.395299,132.482617
広島市南区,34.379884000000004,132.469147
広島市西区,34.39391,132.43445400000002
広島市安佐南区,34.451933000000004,132.471588
広島市安佐北区,34.518259,132.507722
広島市安芸区,34.371747,132.52555900000002
広島市佐伯区,34.364551,132.360875
呉市,34.24904,132.565945
竹原市,34.341758,132.90696599999998
三原市,34.397419,133.078668
尾道市,34.408892,133.204994
福山市,34.485857,133.36236499999998
府中市,34.568346000000005,133.236401
三次市,34.805701,132.851737
庄原市,34.857809,133.016552
大竹市,34.237924,132.222309
東広島市,34.426802,132.743592
廿日市市,34.348607,132.331519
安芸高田市,34.666299,132.703954
江田島市,34.174958000000004,132.462174
府中町,34.392466999999996,132.50431
海田町,34.372164,132.536224
熊野町,34.33592,132.58438700000002
坂町,34.341445,132.51378300000002
安芸太田町,34.576747,132.227049
北広島町,34.674490999999996,132.538219
大崎上島町,34.269573,132.915216
世羅町,34.586824,133.0565
神石高原町,34.703691,133.247841
山口県,34.185859,131.47140100000001
下関市,33.957844,130.94134
宇部市,33.951516999999996,131.246677
山口市,34.178332,131.473901
萩市,34.408113,131.39920700000002
防府市,34.051817,131.562759
下松市,34.014996000000004,131.870261
岩国市,34.166903000000005,132.21975600000002
光市,33.961782,131.942229
長門市,34.370973,131.18228
柳井市,33.963786,132.101661
美祢市,34.166632,131.205675
周南市,34.055296000000006,131.806183
山陽小野田市,34.003177,131.181847
周防大島町,33.92843,132.19570900000002
和木町,34.202233,132.220171
上関町,33.830884000000005,132.110717
田布施町,33.954646999999994,132.041359
平生町,33.937955,132.073302
阿武町,34.504076,131.470782
徳島県,34.065728,134.559484
徳島市,34.070172,134.55473500000002
鳴門市,34.172078000000006,134.60933899999998
小松島市,34.004708,134.59059299999998
阿南市,33.921746999999996,134.659557
吉野川市,34.066365000000005,134.358587
阿波市,34.102184,134.297304
美馬市,34.053336,134.169855
三好市,34.025863,133.807252
勝浦町,33.931438,134.511379
上勝町,33.888945,134.40188999999998
佐那河内村,33.993152,134.453327
石井町,34.074725,134.440579
神山町,33.967237,134.350533
那賀町,33.857461,134.496466
牟岐町,33.668195000000004,134.42072199999998
美波町,33.734575,134.535515
海陽町,33.602065,134.352035
松茂町,34.133915,134.580231
北島町,34.125527000000005,134.546928
藍住町,34.126471,134.495601
板野町,34.144246,134.462604
上板町,34.121414,134.404999
つるぎ町,34.037282,134.064032
東みよし町,34.037141,133.936709
香川県,34.34016,134.04339
高松市,34.342797999999995,134.04666799999998
丸亀市,34.289386,133.797636
坂出市,34.31641,133.86051799999998
善通寺市,34.228449,133.78711
観音寺市,34.127426,133.661291
さぬき市,34.325278000000004,134.172078
東かがわ市,34.243733,134.358834
三豊市,34.146824,133.694881
土庄町,34.485977,134.18568100000002
小豆島町,34.479665999999995,134.309007
三木町,34.268364,134.134493
直島町,34.460006,133.99561699999998
宇多津町,34.310495,133.82543700000002
綾川町,34.249502,133.923127
琴平町,34.191481,133.82333
多度津町,34.272443,133.753696
まんのう町,34.192342,133.84135700000002
愛媛県,33.841646000000004,132.76610300000002
松山市,33.839201,132.765575
今治市,34.066041,132.997663
宇和島市,33.223212,132.56049299999998
八幡浜市,33.462903000000004,132.423333
新居浜市,33.960283000000004,133.283276
西条市,33.919563000000004,133.181227
大洲市,33.506291,132.544656
伊予市,33.757459000000004,132.703831
四国中央市,33.980757000000004,133.54927800000002
西予市,33.363,132.511023
東温市,33.791098,132.871871
上島町,34.257521999999994,133.20443999999998
久万高原町,33.655644,132.901701
松前町,33.787512,132.711497
砥部町,33.749268,132.792211
内子町,33.532903000000005,132.658074
伊方町,33.488203999999996,132.35411499999998
松野町,33.227189,132.710896
鬼北町,33.255796000000004,132.684092
愛南町,32.962436,132.583745
高知県,33.559753,133.531115
高知市,33.558781,133.531337
室戸市,33.289934,134.15202299999999
安芸市,33.502379,133.907163
南国市,33.575531,133.64146499999998
土佐市,33.495979999999996,133.425375
須崎市,33.400684000000005,133.282972
宿毛市,32.938888,132.726205
土佐清水市,32.781496000000004,132.95496599999998
四万十市,32.991639,132.93393500000002
香南市,33.564116999999996,133.700516
香美市,33.603834,133.686184
東洋町,33.527962,134.280071
奈半利町,33.423614,134.021039
田野町,33.427669,134.00823400000002
安田町,33.438445,133.98118200000002
北川村,33.44786,134.042147
馬路村,33.555486,134.04848
芸西村,33.526928000000005,133.809061
本山町,33.756979,133.591525
大豊町,33.764257,133.664269
土佐町,33.737396000000004,133.532502
大川村,33.783695,133.466619
いの町,33.548668,133.42779199999998
仁淀川町,33.575325,133.16823200000002
中土佐町,33.327414000000005,133.22823
佐川町,33.500838,133.286721
越知町,33.532889000000004,133.252057
梼原町,33.391999,132.92728799999998
日高村,33.534724,133.37338
津野町,33.446566,133.199399
四万十町,33.211656,133.13708400000002
大月町,32.841481,132.70699
三原村,32.90609,132.84725
黒潮町,33.024861,133.010927
福岡県,33.606260999999996,130.418114
北九州市,33.883406,130.875179
北九州市門司区,33.941207,130.959698
北九州市若松区,33.905485999999996,130.811184
北九州市戸畑区,33.894653999999996,130.829377
北九州市小倉北区,33.88074,130.87368
北九州市小倉南区,33.84641,130.88470800000002
北九州市八幡東区,33.863546,130.81188
北九州市八幡西区,33.866376,130.764265
福岡市,33.590096,130.401754
福岡市東区,33.61776,130.417419
福岡市博多区,33.591402,130.414864
福岡市中央区,33.589207,130.393032
福岡市南区,33.561543,130.42658600000001
福岡市西区,33.582848,130.323116
福岡市城南区,33.575708,130.369868
福岡市早良区,33.581818,130.34837
大牟田市,33.030348,130.44601200000002
久留米市,33.319291,130.508389
直方市,33.743947,130.729641
飯塚市,33.645903000000004,130.691449
田川市,33.638821,130.806136
柳川市,33.163111,130.405955
八女市,33.211831,130.557888
筑後市,33.212247,130.502115
大川市,33.20655,130.383902
行橋市,33.728703,130.982981
豊前市,33.611523999999996,131.130276
